PropertyMedianID,Suburb,PropertyMedian,UpdatedYear
6134,JUNCTION VILLAGE,430000,2017
6135,JUNORTOUN,480000,2017
6136,KALIMNA,260000,2017
6137,KALKALLO,562500,2017
6138,KALLISTA,690000,2017
6139,KALORAMA,670000,2017
6140,KANGAROO FLAT,320000,2017
6141,KANGAROO GROUND SOUTH,880000,2017
6142,KANIVA,160000,2017
6143,KEALBA,593000,2017
6144,KEILOR,782500,2017
6145,KEILOR DOWNS,684000,2017
6146,KEILOR EAST,850000,2017
6147,KEILOR LODGE,715000,2017
6148,KEILOR PARK,750500,2017
6149,KENNINGTON,345500,2017
6150,KENSINGTON,1015000,2017
6151,KERANG,162000,2017
6152,KEW,2307500,2017
6153,KEW EAST,1700000,2017
6154,KEW NORTH,1755000,2017
6155,KEYSBOROUGH,760500,2017
6156,KIALLA,420000,2017
6157,KILCUNDA,650000,2017
6158,KILLARA (Wodonga),397000,2017
6159,KILMORE,395000,2017
6160,KILSYTH,715000,2017
6161,KILSYTH SOUTH,843500,2017
6162,KINGLAKE,450000,2017
6163,KINGLAKE WEST,480000,2017
6164,KINGS PARK,562500,2017
6165,KINGSBURY,740000,2017
6166,KINGSVILLE,1017500,2017
6167,KNOXFIELD,912500,2017
6168,KOO WEE RUP,445000,2017
6169,KOONDROOK,274000,2017
6170,KOROIT,300000,2017
6171,KORUMBURRA,270000,2017
6172,KURUNJANG,374000,2017
6173,KYABRAM,241500,2017
6174,KYNETON,447500,2017
6175,LAKE BOGA,130000,2017
6176,LAKE GARDENS,450000,2017
6177,LAKE TYERS BEACH,260000,2017
6178,LAKE WENDOUREE,742000,2017
6179,LAKES ENTRANCE,319000,2017
6180,LALOR,645500,2017
6181,LANCEFIELD,412500,2017
6182,LANG LANG,390000,2017
6183,LANGWARRIN,606500,2017
6184,LARA,460000,2017
6185,LARA LAKE,455000,2017
6186,LAUNCHING PLACE,478000,2017
6187,LAVERTON,532500,2017
6188,LAVERTON SOUTH,628500,2017
6189,LENEVA,418000,2017
6190,LEONGATHA,310000,2017
6191,LEOPOLD,440000,2017
6192,LILYDALE,702000,2017
6193,LISMORE,140000,2017
6194,LOCH SPORT,183500,2017
6195,LONG GULLY,280000,2017
6196,LONGWARRY,390000,2017
6197,LORNE,1017500,2017
6198,LOVELY BANKS,470000,2017
6199,LOWER PLENTY,1062000,2017
6200,LUCAS,332900,2017
6201,LUCKNOW,280000,2017
6202,LYNBROOK,640000,2017
6203,LYNDHURST,643500,2017
6204,LYSTERFIELD,962200,2017
6205,MACEDON,776500,2017
6206,MACLEOD,910000,2017
6207,MADDINGLEY,375000,2017
6208,MAFFRA,255000,2017
6209,MAIDEN GULLY,477800,2017
6210,MAIDSTONE,819500,2017
6211,MALDON,375000,2017
6212,MALLACOOTA,296000,2017
6213,MALMSBURY,445000,2017
6214,MALVERN,1914000,2017
6215,MALVERN EAST,1940000,2017
6216,MANIFOLD HEIGHTS,667000,2017
6217,MANOR LAKES,495000,2017
6218,MANSFIELD,394500,2017
6219,MARIBYRNONG,940000,2017
6220,MARONG,341000,2017
6221,MARSHALL,438000,2017
6222,MARYBOROUGH,189500,2017
6223,MARYSVILLE,385000,2017
6224,MCCRAE,787500,2017
6225,MCKENZIE HILL,455000,2017
6226,MCKINNON,1830000,2017
6227,MEADOW HEIGHTS,483500,2017
6228,MEENIYAN,375000,2017
6229,MELTON,395000,2017
6230,MELTON SOUTH,382500,2017
6231,MELTON WEST,420000,2017
6232,MENTONE,945300,2017
6233,MENZIES CREEK,837500,2017
6234,MERBEIN,210000,2017
6235,MERINDA PARK,474000,2017
6236,MERNDA,541000,2017
6237,METUNG,319300,2017
6238,MICKLEHAM,567500,2017
6239,MIDDLE PARK,2157500,2017
6240,MILDURA,249800,2017
6241,MILL PARK,676800,2017
6242,MILLGROVE,341000,2017
6243,MINERS REST,350000,2017
6244,MINYIP,79500,2017
6245,MIRBOO NORTH,250000,2017
6246,MITCHAM,1041000,2017
6247,MITCHELL PARK,250000,2017
6248,MOE,185800,2017
6249,MOGGS CREEK,577500,2017
6250,MONBULK,640900,2017
6251,MONT ALBERT,2017500,2017
6252,MONT ALBERT NORTH,1660000,2017
6253,MONTMORENCY,817500,2017
6254,MONTROSE,725000,2017
6255,MOONEE PONDS,1250000,2017
6256,MOORABBIN,1069000,2017
6257,MOOROOLBARK,745000,2017
6258,MOOROOPNA,238500,2017
6259,MORDIALLOC,1280000,2017
6260,MORNINGTON,755000,2017
6261,MORTLAKE,183800,2017
6262,MORWELL,169000,2017
6263,MOUNT BEAUTY,258000,2017
6264,MOUNT CLEAR,345000,2017
6265,MOUNT DANDENONG,815000,2017
6266,MOUNT DUNEED,467400,2017
6267,MOUNT ELIZA,1180000,2017
6268,MOUNT EVELYN,661500,2017
6269,MOUNT HELEN,370000,2017
6270,MOUNT MACEDON,665000,2017
6271,MOUNT MARTHA,973000,2017
6272,MOUNT PLEASANT,275000,2017
6273,MOUNT WAVERLEY,1420000,2017
6274,MULGRAVE,920000,2017
6275,MURCHISON,366000,2017
6276,MURRUMBEENA,1427000,2017
6277,MURTOA,125000,2017
6278,MYRTLEFORD,240000,2017
6279,NAGAMBIE,320000,2017
6280,NAR NAR GOON,475000,2017
6281,NARRE WARREN,622500,2017
6282,NARRE WARREN NORTH,1380000,2017
6283,NARRE WARREN SOUTH,627600,2017
6284,NATHALIA,210000,2017
6285,NATIMUK,267500,2017
6286,NEERIM SOUTH,340000,2017
6287,NERRINA,544000,2017
6288,NEW GISBORNE,626500,2017
6289,NEWBOROUGH,227100,2017
6290,NEWCOMB,362500,2017
6291,NEWHAVEN,422500,2017
6292,NEWINGTON,395500,2017
6293,NEWLANDS ARM,380000,2017
6294,NEWPORT,980000,2017
6295,NEWSTEAD,290000,2017
6296,NEWTOWN (Geelong),708000,2017
6297,NHILL,230000,2017
6298,NIDDRIE,1140000,2017
6299,NOBLE PARK,680000,2017
6300,NOBLE PARK NORTH,679300,2017
6301,NORLANE,296500,2017
6302,NORTH BENDIGO,310000,2017
6303,NORTH GEELONG,455000,2017
6304,NORTH MELBOURNE,1450000,2017
6305,NORTH WONTHAGGI,289000,2017
6306,NORTHCOTE,1325000,2017
6307,NOTTING HILL,985000,2017
6308,NUMURKAH,197500,2017
6309,NUNAWADING,1122000,2017
6310,NYAH,150000,2017
6311,NYAH WEST,133500,2017
6312,NYORA,238800,2017
6313,OAK PARK,875000,2017
6314,OAKLEIGH,1351000,2017
6315,OAKLEIGH EAST,1150000,2017
6316,OAKLEIGH SOUTH,1084100,2017
6317,OCEAN GROVE,627800,2017
6318,OFFICER,508800,2017
6319,OLINDA,571000,2017
6320,ORBOST,150000,2017
6321,ORMOND,1621500,2017
6322,OSBORNE,775000,2017
6323,OUYEN,97500,2017
6324,PAKENHAM,490000,2017
6325,PARADISE BEACH,190000,2017
6326,PARK ORCHARDS,1450000,2017
6327,PARKDALE,1265000,2017
6328,PARKVILLE,3395000,2017
6329,PASCOE VALE,930000,2017
6330,PASCOE VALE SOUTH,1105000,2017
6331,PATTERSON GARDENS,913000,2017
6332,PATTERSON LAKES,835000,2017
6333,PAYNESVILLE,311000,2017
6334,PEARCEDALE,621300,2017
6335,PETERBOROUGH,446500,2017
6336,PIONEER BAY,275000,2017
6337,PLENTY,1070000,2017
6338,POINT COOK,620000,2017
6339,POINT LONSDALE,650000,2017
6340,POOWONG,286000,2017
6341,POREPUNKAH,437500,2017
6342,PORT ALBERT,260000,2017
6343,PORT FAIRY,537500,2017
6344,PORT MELBOURNE,1380000,2017
6345,PORTARLINGTON,575000,2017
6346,PORTLAND,236300,2017
6347,PORTLAND NORTH,347000,2017
6348,PORTSEA,1831000,2017
6349,PRAHRAN,1396300,2017
6350,PRESTON,965000,2017
6351,PRINCES HILL,2230000,2017
6352,PYRAMID HILL,145000,2017
6353,QUARRY HILL,354800,2017
6354,QUEENSCLIFF,610000,2017
6355,RAINBOW,64500,2017
6356,RAVENHALL,605000,2017
6357,RAWSON,153000,2017
6358,RAYMOND ISLAND,315000,2017
6359,RED CLIFFS,235000,2017
6360,RED HILL,850000,2017
6361,REDAN,265000,2017
6362,RESEARCH,650000,2017
6363,RESERVOIR,811000,2017
6364,RHYLL,615000,2017
6365,RICHMOND,1436000,2017
6366,RIDDELLS CREEK,617000,2017
6367,RINGWOOD,850000,2017
6368,RINGWOOD EAST,887500,2017
6369,RINGWOOD NORTH,985000,2017
6370,RIPPLESIDE,567500,2017
6371,ROBINVALE,200000,2017
6372,ROCHESTER,189000,2017
6373,ROCKBANK,455000,2017
6374,ROMSEY,435000,2017
6375,ROSANNA,1136000,2017
6376,ROSEBUD,529500,2017
6377,ROSEBUD SOUTH,650000,2017
6378,ROSEDALE,245000,2017
6379,ROWVILLE,867000,2017
6380,ROXBURGH PARK,512500,2017
6381,RUPANYUP,69500,2017
6382,RUSHWORTH,210000,2017
6383,RUTHERGLEN,266500,2017
6384,RYE,650000,2017
6385,SAFETY BEACH,765000,2017
6386,SAILORS GULLY,255000,2017
6387,SALE,297800,2017
6388,SAN REMO,457500,2017
6389,SANCTUARY LAKES,639500,2017
6390,SANDHURST,761000,2017
6391,SANDRINGHAM,1725000,2017
6392,SANDY POINT,475000,2017
6393,SASSAFRAS,610000,2017
6394,SAWMILL SETTLEMENT,270000,2017
6395,SCORESBY,910500,2017
6396,SEA LAKE,25300,2017
6397,SEABROOK,685000,2017
6398,SEAFORD,693300,2017
6399,SEAHOLME,1146100,2017
6400,SEBASTOPOL,265000,2017
6401,SEDDON,945000,2017
6402,SELBY,674500,2017
6403,SEVILLE,631300,2017
6404,SEVILLE EAST,493100,2017
6405,SEYMOUR,269500,2017
6406,SHEPPARTON,250000,2017
6407,SHEPPARTON NORTH,277000,2017
6408,SHOREHAM,695000,2017
6409,SILVERLEAVES,415000,2017
6410,SKENES CREEK,630000,2017
6411,SKIPTON,202500,2017
6412,SKYE,591800,2017
6413,SMITHS BEACH,430300,2017
6414,SOLDIERS HILL,422500,2017
6415,SOMERS,803000,2017
6416,SOMERVILLE,585000,2017
6417,SORRENTO,1165000,2017
6418,SOUTH DUDLEY,228000,2017
6419,SOUTH GEELONG,640500,2017
6420,SOUTH KINGSVILLE,1009000,2017
6421,SOUTH MELBOURNE,1450000,2017
6422,SOUTH MORANG,597000,2017
6423,SOUTH YARRA,1600000,2017
6424,SPOTSWOOD,1100000,2017
6425,SPRING GULLY,397500,2017
6426,SPRINGVALE,760000,2017
6427,SPRINGVALE SOUTH,770500,2017
6428,ST ALBANS,626000,2017
6429,ST ALBANS PARK,377000,2017
6430,ST ANDREWS BEACH,682000,2017
6431,ST ARNAUD,157500,2017
6432,ST HELENA,890000,2017
6433,ST KILDA,1499000,2017
6434,ST KILDA EAST,1357500,2017
6435,ST KILDA WEST,1750000,2017
6436,ST LEONARDS,480000,2017
6437,STANHOPE,195800,2017
6438,STAWELL,189000,2017
6439,STRATFORD,262500,2017
6440,STRATHDALE,346500,2017
6441,STRATHFIELDSAYE,476300,2017
6442,STRATHMORE,1223500,2017
6443,STRATHMORE HEIGHTS,780000,2017
6444,STUDFIELD,1060000,2017
6445,SUNBURY,510000,2017
6446,SUNDERLAND BAY,345000,2017
6447,SUNNYCLIFFS,231000,2017
6448,SUNSET STRIP,345000,2017
6449,SUNSHINE,716000,2017
6450,SUNSHINE NORTH,650000,2017
6451,SUNSHINE WEST,635000,2017
6452,SURF BEACH,452500,2017
6453,SURREY HILLS,1815000,2017
6454,SWAN HILL,240000,2017
6455,SYDENHAM,586000,2017
6456,SYNDAL,1770000,2017
6457,TALLANGATTA,330000,2017
6458,TARNEIT,525000,2017
6459,TATURA,218000,2017
6460,TAWONGA SOUTH,218500,2017
6461,TAYLORS HILL,675000,2017
6462,TAYLORS LAKES,704500,2017
6463,TECOMA,632500,2017
6464,TEMPLESTOWE,1401800,2017
6465,TEMPLESTOWE LOWER,1350000,2017
6466,TERANG,225000,2017
6467,THE BASIN,610000,2017
6468,THE PATCH,592500,2017
6469,THOMASTOWN,631000,2017
6470,THOMSON (Geelong),375000,2017
6471,THORNBURY,1200000,2017
6472,TIMBOON,265000,2017
6473,TONGALA,195500,2017
6474,TOONGABBIE,230000,2017
6475,TOORADIN,560000,2017
6476,TOORAK,4500000,2017
6477,TOOTGAROOK,637000,2017
6478,TORQUAY,740500,2017
6479,TRAFALGAR,323500,2017
6480,TRARALGON,284500,2017
6481,TRARALGON EAST,450000,2017
6482,TRENTHAM,642500,2017
6483,TRUGANINA,523000,2017
6484,TULLAMARINE,650000,2017
6485,TUNGAMAH,177500,2017
6486,TYABB,530000,2017
6487,UPPER FERNTREE GULLY,675000,2017
6488,UPWEY,685000,2017
6489,VENTNOR,460000,2017
6490,VENUS BAY,246000,2017
6491,VERMONT,1025000,2017
6492,VERMONT SOUTH,1138000,2017
6493,VIEWBANK,1150000,2017
6494,VIOLET TOWN,182500,2017
6495,WAHGUNYAH,270000,2017
6496,WALLAN,497500,2017
6497,WALLAN EAST,400000,2017
6498,WANDANA HEIGHTS,627500,2017
6499,WANDIN NORTH,695000,2017
6500,WANGARATTA,254000,2017
6501,WANTIRNA,955000,2017
6502,WANTIRNA SOUTH,1051500,2017
6503,WARBURTON,390000,2017
6504,WARNEET,415000,2017
6505,WARRACKNABEAL,110000,2017
6506,WARRAGUL,405000,2017
6507,WARRANDYTE,1090500,2017
6508,WARRANWOOD,1025000,2017
6509,WARRNAMBOOL,316300,2017
6510,WATERWAYS,1140000,2017
6511,WATSONIA,811000,2017
6512,WATSONIA NORTH,807500,2017
6513,WATTLE GLEN,588000,2017
6514,WAURN PONDS,549000,2017
6515,WEDDERBURN,194800,2017
6516,WEIR VIEWS,460300,2017
6517,WENDOUREE,270000,2017
6518,WENDOUREE WEST,200000,2017
6519,WERRIBEE,480500,2017
6520,WERRIBEE SOUTH,750000,2017
6521,WESBURN,425000,2017
6522,WEST FOOTSCRAY,862500,2017
6523,WEST MELBOURNE,1332100,2017
6524,WEST WODONGA,332000,2017
6525,WESTALL,745000,2017
6526,WESTGARTH,1415000,2017
6527,WESTMEADOWS,620000,2017
6528,WHEELERS HILL,1203000,2017
6529,WHITE HILLS,300000,2017
6530,WHITTINGTON,317000,2017
6531,WHITTLESEA,484500,2017
6532,WILLIAMS LANDING,650000,2017
6533,WILLIAMSTOWN,1350500,2017
6534,WILLIAMSTOWN NORTH,1191000,2017
6535,WIMBLEDON HEIGHTS,440000,2017
6536,WINCHELSEA,319000,2017
6537,WINDSOR,1452000,2017
6538,WINTER VALLEY,377500,2017
6539,WODONGA,342000,2017
6540,WOLLERT,550000,2017
6541,WONGA PARK,1250000,2017
6542,WONTHAGGI,277000,2017
6543,WOODEND,566500,2017
6544,WOOLAMAI WATERS,390300,2017
6545,WOORI YALLOCK,505000,2017
6546,WURRUK,235000,2017
6547,WY YUNG,320000,2017
6548,WYE RIVER,610000,2017
6549,WYNDHAM VALE,450000,2017
6550,YACKANDANDAH,485000,2017
6551,YALLAMBIE,750000,2017
6552,YALLOURN NORTH,174000,2017
6553,YARRA GLEN,700000,2017
6554,YARRA JUNCTION,495000,2017
6555,YARRAGON,307000,2017
6556,YARRAM,252500,2017
6557,YARRAVILLE,1000000,2017
6558,YARRAWONGA,340500,2017
6559,YEA,288000,2017
6560,YINNAR,270000,2017
6561,Alexander Heights,415000,2018
6562,Alfred Cove,747500,2018
6563,Alkimos,400000,2018
6564,Anketell,,2018
6565,Applecross,1600000,2018
6566,Ardross,1000000,2018
6567,Armadale,260000,2018
6568,Ascot,660000,2018
6569,Ashby,460000,2018
6570,Ashfield,475000,2018
6571,Attadale,1147500,2018
6572,Atwell,520000,2018
6573,Aubin Grove,550000,2018
6574,Aveley,461250,2018
6575,Bailup,,2018
6576,Balcatta,496250,2018
6577,Baldivis,405000,2018
6578,Balga,335000,2018
6579,Ballajura,425000,2018
6580,Banjup,540000,2018
6581,Banksia Grove,400000,2018
6582,Baskerville,,2018
6583,Bassendean,515000,2018
6584,Bateman,718500,2018
6585,Bayswater,570000,2018
6586,Beaconsfield,683500,2018
6587,Beckenham,400000,2018
6588,Bedford,631000,2018
6589,Bedfordale,693000,2018
6590,Beechboro,375000,2018
6591,Beechina,,2018
6592,Beeliar,501000,2018
6593,Beldon,460000,2018
6594,Belhus,,2018
6595,Bellevue,387500,2018
6596,Belmont,450000,2018
6597,Bennett Springs,453000,2018
6598,Bentley,470000,2018
6599,Bertram,382000,2018
6600,Bibra Lake,541500,2018
6601,Bickley,625000,2018
6602,Bicton,1050000,2018
6603,Booragoon,830000,2018
6604,Boya,585000,2018
6605,Brabham,400000,2018
6606,Brentwood,645000,2018
6607,Brigadoon,,2018
6608,Brookdale,290000,2018
6609,Bull Creek,700000,2018
6610,Bullsbrook,350000,2018
6611,Burns Beach,827000,2018
6612,Burswood,614000,2018
6613,Bushmead,,2018
6614,Butler,400000,2018
6615,Byford,410000,2018
6616,Calista,280000,2018
6617,Camillo,270000,2018
6618,Canning Mills,,2018
6619,Canning Vale,560000,2018
6620,Cannington,405000,2018
6621,Carabooda,,2018
6622,Cardup,795000,2018
6623,Carine,767500,2018
6624,Carlisle,510000,2018
6625,Carmel,638750,2018
6626,Carramar,516500,2018
6627,Casuarina,881200,2018
6628,Caversham,440000,2018
6629,Challenger,,2018
6630,Champion Lakes,425000,2018
6631,Chidlow,399000,2018
6632,Churchlands,1350000,2018
6633,City Beach,1781000,2018
6634,Claremont,1325000,2018
6635,Clarence,,2018
6636,Clarkson,392000,2018
6637,Cloverdale,435000,2018
6638,Cockburn Central,663500,2018
6639,Como,905000,2018
6640,Connolly,650000,2018
6641,Coogee,820000,2018
6642,Coolbellup,443500,2018
6643,Coolbinia,1115000,2018
6644,Cooloongup,287000,2018
6645,Cottesloe,2127500,2018
6646,Craigie,430000,2018
6647,Crawley,927500,2018
6648,Currambine,539000,2018
6649,Daglish,1047500,2018
6650,Dalkeith,2575000,2018
6651,Darch,545000,2018
6652,Darling Downs,485000,2018
6653,Darlington,580000,2018
6654,Dayton,474000,2018
6655,Dianella,600000,2018
6656,Doubleview,715000,2018
6657,Duncraig,685000,2018
6658,East Cannington,477500,2018
6659,East Fremantle,1100000,2018
6660,East Perth,1100000,2018
6661,East Rockingham,,2018
6662,East Victoria Park,635000,2018
6663,Eden Hill,407500,2018
6664,Edgewater,491000,2018
6665,Eglinton,424000,2018
6666,Ellenbrook,389000,2018
6667,Embleton,480000,2018
6668,Ferndale,420000,2018
6669,Floreat,1283500,2018
6670,Forrestdale,387500,2018
6671,Forrestfield,400000,2018
6672,Fremantle,773500,2018
6673,Gidgegannup,,2018
6674,Girrawheen,348250,2018
6675,Glen Forrest,499000,2018
6676,Glendalough,450000,2018
6677,Gnangara,,2018
6678,Golden Bay,368250,2018
6679,Gooseberry Hill,660000,2018
6680,Gosnells,322000,2018
6681,Greenmount,466000,2018
6682,Greenwood,505000,2018
6683,Guildford,638000,2018
6684,Gwelup,870500,2018
6685,Hacketts Gully,,2018
6686,Hamersley,530000,2018
6687,Hamilton Hill,475000,2018
6688,Hammond Park,525000,2018
6689,Harrisdale,520000,2018
6690,Haynes,520000,2018
6691,Hazelmere,449000,2018
6692,Heathridge,450000,2018
6693,Helena Valley,550000,2018
6694,Henderson,,2018
6695,Henley Brook,510000,2018
6696,Herdsman,,2018
6697,Herne Hill,415000,2018
6698,High Wycombe,425000,2018
6699,Highgate,812500,2018
6700,Hilbert,375000,2018
6701,Hillarys,830000,2018
6702,Hillman,280000,2018
6703,Hilton,535000,2018
6704,Hocking,515000,2018
6705,Hollywood,,2018
6706,Hope Valley,,2018
6707,Hopeland,,2018
6708,Hovea,,2018
6709,Huntingdale,380000,2018
6710,Iluka,865000,2018
6711,Inglewood,820000,2018
6712,Innaloo,575000,2018
6713,Jandabup,,2018
6714,Jandakot,675000,2018
6715,Jane Brook,518500,2018
6716,Jarrahdale,375000,2018
6717,Jindalee,575000,2018
6718,Jolimont,950000,2018
6719,Joondalup,511000,2018
6720,Joondanna,645000,2018
6721,Kalamunda,575000,2018
6722,Kallaroo,712000,2018
6723,Karawara,650000,2018
6724,Kardinya,630000,2018
6725,Karnup,390000,2018
6726,Karragullen,395000,2018
6727,Karrakup,,2018
6728,Karrinyup,811000,2018
6729,Kelmscott,330000,2018
6730,Kensington,750000,2018
6731,Kenwick,349500,2018
6732,Kewdale,482500,2018
6733,Keysbrook,,2018
6734,Kiara,410000,2018
6735,Kingsley,565500,2018
6736,Kinross,480000,2018
6737,Koondoola,342500,2018
6738,Koongamia,320000,2018
6739,Kwinana,,2018
6740,Kwinana Beach,,2018
6741,Kwinana Town Centre,310000,2018
6742,Landsdale,557500,2018
6743,Langford,346000,2018
6744,Lathlain,680000,2018
6745,Leda,300000,2018
6746,Leederville,935000,2018
6747,Leeming,670000,2018
6748,Lesmurdie,567500,2018
6749,Lexia,,2018
6750,Lockridge,314000,2018
6751,Lynwood,399500,2018
6752,Maddington,323000,2018
6753,Madeley,587000,2018
6754,Mahogany Creek,569000,2018
6755,Maida Vale,487500,2018
6756,Malaga,,2018
6757,Mandogalup,,2018
6758,Manning,835000,2018
6759,Marangaroo,429000,2018
6760,Mardella,,2018
6761,Mariginiup,750000,2018
6762,Marmion,865000,2018
6763,Martin,440000,2018
6764,Maylands,610000,2018
6765,Medina,233500,2018
6766,Melville,780000,2018
6767,Menora,930000,2018
6768,Merriwa,336250,2018
6769,Middle Swan,317500,2018
6770,Midland,343000,2018
6771,Midvale,345000,2018
6772,Millendon,,2018
6773,Mindarie,650000,2018
6774,Mirrabooka,360000,2018
6775,Morley,490000,2018
6776,Mosman Park,1300000,2018
6777,Mount Claremont,1321500,2018
6778,Mount Hawthorn,858000,2018
6779,Mount Helena,462500,2018
6780,Mount Lawley,940000,2018
6781,Mount Nasura,399500,2018
6782,Mount Pleasant,1020000,2018
6783,Mount Richon,430000,2018
6784,Mullaloo,680000,2018
6785,Mundaring,565000,2018
6786,Mundijong,420000,2018
6787,Munster,500000,2018
6788,Murdoch,663750,2018
6789,Myaree,720000,2018
6790,Naval Base,,2018
6791,Nedlands,1600000,2018
6792,Neerabup,,2018
6793,Nollamara,395000,2018
6794,Noranda,586500,2018
6795,North Beach,1100000,2018
6796,North Coogee,1130000,2018
6797,North Fremantle,1160000,2018
6798,North Lake,612500,2018
6799,North Perth,822500,2018
6800,Northbridge,1075000,2018
6801,Nowergup,,2018
6802,O'Connor,395000,2018
6803,Oakford,832500,2018
6804,Ocean Reef,704500,2018
6805,Oldbury,,2018
6806,Orange Grove,677500,2018
6807,Orelia,304500,2018
6808,Osborne Park,490000,2018
6809,Padbury,525000,2018
6810,Palmyra,600000,2018
6811,Parkerville,488000,2018
6812,Parkwood,460000,2018
6813,Parmelia,292500,2018
6814,Paulls Valley,,2018
6815,Pearsall,441000,2018
6816,Peel Estate,,2018
6817,Peppermint Grove,3475000,2018
6818,Perth,846000,2018
6819,Perth Airport,,2018
6820,Piara Waters,522500,2018
6821,Pickering Brook,325000,2018
6822,Piesse Brook,810000,2018
6823,Pinjar,,2018
6824,Port Kennedy,370000,2018
6825,Postans,,2018
6826,Queens Park,420500,2018
6827,Quinns Rocks,452500,2018
6828,Red Hill,,2018
6829,Redcliffe,450000,2018
6830,Ridgewood,370000,2018
6831,Riverton,625000,2018
6832,Rivervale,529000,2018
6833,Rockingham,382500,2018
6834,Roleystone,535000,2018
6835,Rossmoyne,1205000,2018
6836,Safety Bay,410000,2018
6837,Salter Point,1150000,2018
6838,Samson,553500,2018
6839,Sawyers Valley,427500,2018
6840,Scarborough,750000,2018
6841,Secret Harbour,435000,2018
6842,Serpentine,600000,2018
6843,Seville Grove,347500,2018
6844,Shelley,885000,2018
6845,Shenton Park,1215000,2018
6846,Shoalwater,450000,2018
6847,Sinagra,464500,2018
6848,Singleton,415000,2018
6849,Sorrento,907000,2018
6850,South Fremantle,1057500,2018
6851,South Guildford,515000,2018
6852,South Lake,430000,2018
6853,South Perth,1185000,2018
6854,Southern River,550000,2018
6855,Spearwood,470000,2018
6856,St James,536250,2018
6857,Stirling,800000,2018
6858,Stoneville,500000,2018
6859,Stratton,330000,2018
6860,Subiaco,1250000,2018
6861,Success,514000,2018
6862,Swan View,360000,2018
6863,Swanbourne,1523000,2018
6864,Tamala Park,,2018
6865,Tapping,486750,2018
6866,The Lakes,,2018
6867,The Spectacles,,2018
6868,The Vines,625000,2018
6869,Thornlie,385000,2018
6870,Treeby,520000,2018
6871,Trigg,1150000,2018
6872,Tuart Hill,530000,2018
6873,Two Rocks,375000,2018
6874,Upper Swan,560000,2018
6875,Victoria Park,634500,2018
6876,Viveash,490500,2018
6877,Waikiki,369000,2018
6878,Walliston,460000,2018
6879,Wandi,507000,2018
6880,Wangara,,2018
6881,Wanneroo,420000,2018
6882,Warnbro,322500,2018
6883,Warwick,555000,2018
6884,Waterford,894250,2018
6885,Watermans Bay,1030000,2018
6886,Wattle Grove,503500,2018
6887,Wattleup,,2018
6888,Wellard,412500,2018
6889,Welshpool,,2018
6890,Wembley,1025000,2018
6891,Wembley Downs,1100000,2018
6892,West Leederville,1162500,2018
6893,West Perth,685000,2018
6894,West Swan,540000,2018
6895,Westminster,383000,2018
6896,Whitby,445000,2018
6897,White Gum Valley,745000,2018
6898,Whiteman,,2018
6899,Wilbinga,,2018
6900,Willagee,530000,2018
6901,Willetton,710000,2018
6902,Wilson,515000,2018
6903,Winthrop,855000,2018
6904,Woodbridge,639500,2018
6905,Woodlands,960000,2018
6906,Woodvale,602000,2018
6907,Wooroloo,367500,2018
6908,Wungong,,2018
6909,Yanchep,399500,2018
6910,Yangebup,435000,2018
6911,Yokine,633000,2018
6912,Rest of WA,372250,2017
6913,Darwin Inner,760000,2017
6914,Darwin North East,675000,2017
6915,Darwin North Coastal,615000,2017
6916,Darwin North,461500,2017
6917,Palmerston,460000,2017
6918,Katherine,310000,2017
6919,Tennant Creek,282500,2017
6920,Alice Springs,476500,2017
6921,Acacia Hills,555000,2017
6922,Bees Creek,700000,2017
